observations,TravelTime,startNodeID,endNodeID,interval
3,942,16169,16982,2010-03-08 14:10:00
1,364,20235,14337,2010-04-08 18:10:00
6,361,1380009311,13718,2010-02-08 09:45:00
5,803,15170,18489,2010-03-08 13:30:00
1,1132,21740,13629,2010-05-08 01:35:00
1,442,1380010550,11824,2010-04-08 17:25:00
2,1092,19695,10670,2010-05-08 14:20:00
1,420,17163,11971,2010-03-08 08:55:00
1,675,15170,21242,2010-03-08 14:50:00
4,543,10591,14337,2010-03-08 13:30:00
2,375,12073,16341,2010-04-08 20:00:00
1,732,11821,12908,2010-02-08 20:35:00
1,1639,17165,14501,2010-02-08 19:15:00
2,510,15170,11863,2010-02-08 12:35:00
2,2926,21238,10675,2010-03-08 15:00:00
1,492,11006,17450,2010-05-08 08:30:00
2,1217,17104,16982,2010-03-08 18:05:00
49,1829,21238,21238,2010-03-08 15:00:00
3,181,17679,12929,2010-04-08 11:30:00
1,370,19695,20585,2010-04-08 15:40:00
2,1236,22015,14720,2010-05-08 16:30:00
2,748,21217,21908,2010-03-08 12:15:00
1,1372,14409,13989,2010-03-08 15:30:00
1,901,1380010550,14720,2010-05-08 07:10:00
1,889,21045,13699,2010-05-08 04:45:00
2,160,20365,17706,2010-05-08 12:25:00
1,619,16115,17072,2010-02-08 00:40:00
4,696,1380034898,10181,2010-03-08 08:30:00
2,1613,21238,19128,2010-04-08 11:40:00
1,1538,10813,14720,2010-02-08 11:25:00
2,1444,13835,18308,2010-05-08 12:35:00
2,609,17147,15930,2010-03-08 20:55:00
1,769,19887,11911,2010-04-08 17:10:00
5,793,1380009311,1380009311,2010-04-08 05:20:00
2,1345,21221,16092,2010-05-08 03:50:00
1,540,10868,10705,2010-04-08 15:25:00
2,184,20273,12447,2010-03-08 12:05:00
1,181,17252,14439,2010-05-08 14:55:00
1,144,20365,10928,2010-05-08 21:30:00
1,915,12859,12649,2010-02-08 06:40:00
1,702,21238,12884,2010-02-08 06:35:00
1,517,21876,12732,2010-03-08 10:20:00
1,365,1380003672,17083,2010-04-08 13:40:00
1,676,14904,17380,2010-05-08 16:55:00
1,965,21217,14139,2010-02-08 11:15:00
1,181,1380012027,11079,2010-02-08 15:25:00
2,979,13302,14665,2010-02-08 23:05:00
1,214,1380009311,1380009311,2010-03-08 00:35:00
12,372,1380009311,12830,2010-03-08 00:15:00
1,1088,10813,20586,2010-03-08 18:30:00
2,1199,1380032142,13095,2010-03-08 23:05:00
1,1021,17674,10046,2010-05-08 10:00:00
1,1042,14504,11863,2010-03-08 14:50:00
2,184,17706,17706,2010-03-08 18:50:00
6,187,1380034898,15997,2010-04-08 15:15:00
1,909,15170,11251,2010-04-08 08:10:00
1,402,13312,19902,2010-05-08 10:45:00
2,907,21541,19128,2010-05-08 18:50:00
1,361,11574,12768,2010-03-08 21:00:00
1,953,17537,11251,2010-02-08 10:30:00
1,630,21238,12649,2010-05-08 21:45:00
3,950,20273,18090,2010-02-08 20:20:00
2,777,1380034898,14443,2010-02-08 10:05:00
3,2122,18558,21214,2010-05-08 10:20:00
1,732,12447,13460,2010-04-08 10:30:00
1,542,15489,15489,2010-03-08 08:40:00
2,547,17147,14337,2010-04-08 18:00:00
1,730,12929,16870,2010-05-08 11:00:00
1,674,21238,12362,2010-04-08 12:35:00
1,185,12892,11560,2010-03-08 06:50:00
6,1071,13854,10655,2010-02-08 19:40:00
2,181,14409,1380026716,2010-04-08 21:15:00
1,180,12831,10852,2010-03-08 19:30:00
1,834,21217,16919,2010-04-08 22:00:00
1,728,16143,19502,2010-05-08 20:25:00
1,1027,20273,13937,2010-03-08 11:20:00
1,1500,20365,11251,2010-05-08 21:50:00
2,892,1380026241,13981,2010-05-08 00:00:00
1,258,13136,11517,2010-03-08 09:45:00
1,949,14626,13639,2010-04-08 00:00:00
1,1580,21242,12768,2010-05-08 08:20:00
1,429,15170,18177,2010-02-08 19:45:00
2,2188,13687,17472,2010-02-08 19:00:00
1,525,17072,18684,2010-04-08 12:40:00
1,1288,19108,14665,2010-03-08 19:20:00
2,1090,11182,15961,2010-02-08 22:25:00
4,721,1380034898,16278,2010-03-08 11:50:00
2,180,14443,11708,2010-03-08 12:45:00
1,1465,20365,21222,2010-03-08 22:05:00
2,866,10558,14139,2010-05-08 09:55:00
2,1266,1380019401,15153,2010-03-08 22:40:00
1,734,18507,15182,2010-03-08 19:55:00
3,1301,16741,10534,2010-03-08 21:10:00
2,181,14170,19472,2010-02-08 15:30:00
1,363,1380036441,12893,2010-04-08 12:00:00
4,541,21238,21238,2010-02-08 14:00:00
1,622,15152,17638,2010-02-08 22:05:00
1,619,11859,18247,2010-03-08 21:00:00
1,183,14236,10912,2010-03-08 22:20:00
9,436,21238,21238,2010-05-08 14:45:00
3,358,12249,15779,2010-05-08 17:40:00
1,507,1380003891,16546,2010-02-08 07:10:00
1,181,21242,21242,2010-04-08 05:25:00
1,540,21462,12640,2010-02-08 14:15:00
3,1484,21977,10580,2010-02-08 15:00:00
8,679,11821,10543,2010-04-08 00:25:00
1,1345,1380032143,13095,2010-02-08 14:25:00
1,906,19108,13989,2010-05-08 20:55:00
2,929,18147,16055,2010-05-08 17:55:00
2,183,11458,10211,2010-03-08 10:55:00
1,724,20270,15578,2010-02-08 19:20:00
1,727,13687,17408,2010-05-08 14:40:00
2,2179,1380034174,19074,2010-02-08 18:10:00
9,1590,18558,12822,2010-02-08 19:30:00
1,581,12418,13741,2010-04-08 15:15:00
1,1086,15056,12653,2010-04-08 08:55:00
2,892,11148,19472,2010-05-08 08:00:00
1,722,20503,10670,2010-05-08 15:30:00
1,913,10618,12557,2010-05-08 23:10:00
1,792,1380034174,19926,2010-04-08 22:15:00
2,704,17165,13936,2010-05-08 22:00:00
1,549,15152,16047,2010-04-08 20:40:00
1,613,1380007706,16912,2010-02-08 19:55:00
4,183,17679,11591,2010-03-08 11:30:00
1,443,1380027901,13302,2010-04-08 09:40:00
1,836,13696,16047,2010-02-08 11:15:00
1,183,16648,10058,2010-04-08 19:35:00
1,1411,17106,17537,2010-05-08 12:40:00
2,1365,17122,11414,2010-03-08 14:45:00
1,240,21051,12617,2010-04-08 14:15:00
1,682,21303,10580,2010-05-08 15:30:00
3,1091,1380009311,13935,2010-04-08 18:50:00
2,867,21481,11836,2010-04-08 04:55:00
1,723,20481,11161,2010-04-08 18:00:00
3,196,14443,17083,2010-05-08 23:50:00
1,720,20273,12526,2010-03-08 16:20:00
1,712,13926,11280,2010-02-08 22:20:00
1,954,21217,14991,2010-03-08 00:40:00
1,1041,21217,11863,2010-04-08 16:45:00
5,1446,21977,13911,2010-02-08 09:20:00
1,548,21481,16448,2010-04-08 14:35:00
1,996,1380009311,13700,2010-03-08 23:05:00
1,360,14012,11161,2010-02-08 12:00:00
1,632,10387,13911,2010-03-08 11:25:00
1,840,1380034700,11821,2010-05-08 21:05:00
1,1255,14626,12759,2010-03-08 09:15:00
1,605,17147,14337,2010-03-08 08:45:00
2,724,15170,13603,2010-03-08 15:00:00
4,1251,15152,15960,2010-05-08 13:40:00
2,539,15889,11891,2010-02-08 19:40:00
1,815,15152,20496,2010-02-08 13:10:00
1,1438,10813,19065,2010-05-08 17:20:00
1,482,19327,19472,2010-05-08 14:45:00
1,182,14651,17283,2010-03-08 13:35:00
4,722,10058,10058,2010-02-08 11:40:00
2,434,20481,11863,2010-05-08 03:00:00
1,987,14161,16561,2010-05-08 18:20:00
2,541,14409,18796,2010-03-08 12:55:00
1,865,14801,20390,2010-02-08 15:55:00
1,1128,21238,15427,2010-02-08 18:20:00
1,179,17048,16115,2010-05-08 09:35:00
2,219,17393,20235,2010-04-08 21:40:00
1,469,12366,12308,2010-02-08 16:35:00
1,185,21176,17047,2010-03-08 11:15:00
1,369,11821,11821,2010-04-08 02:30:00
2,765,21242,15688,2010-03-08 22:00:00
1,1769,1380026845,13589,2010-05-08 11:10:00
1,363,16169,11323,2010-03-08 14:05:00
1,540,10163,12868,2010-04-08 16:25:00
1,1055,1380013930,10435,2010-04-08 02:35:00
5,885.2,20273,12648,2010-03-08 21:55:00
1,180,11182,13999,2010-05-08 10:50:00
4,1069,21217,11574,2010-04-08 16:00:00
2,679,21238,17553,2010-02-08 00:15:00
2,574,14170,17192,2010-02-08 16:25:00
3,582,20561,15489,2010-02-08 10:20:00
1,295,16648,21571,2010-04-08 08:15:00
10,863,1380009311,10655,2010-02-08 01:15:00
1,181,13039,12648,2010-05-08 16:10:00
25,549,1380009311,1380009311,2010-02-08 21:20:00
2,879,12965,10675,2010-03-08 09:30:00
1,352,11469,16153,2010-05-08 08:25:00
2,989,21217,14139,2010-04-08 07:05:00
1,200,21636,21636,2010-04-08 23:35:00
1,1073,20485,13049,2010-04-08 18:55:00
3,1245,16741,13739,2010-04-08 20:40:00
1,731,21645,17072,2010-02-08 17:35:00
1,723,21651,12853,2010-05-08 13:00:00
1,849,17461,10256,2010-03-08 09:25:00
1,1065,14904,15960,2010-05-08 01:00:00
2,504,16648,12896,2010-02-08 12:40:00
1,179,21242,21242,2010-04-08 14:05:00
1,1512,11601,21626,2010-05-08 18:55:00
3,1056,1380034174,12648,2010-02-08 21:15:00
1,363,19108,21540,2010-03-08 02:15:00
1,363,1380041827,11776,2010-04-08 21:30:00
2,518,15170,16186,2010-02-08 17:10:00
10,805,14443,11205,2010-05-08 03:20:00
4,1385,18558,15489,2010-04-08 13:00:00
3,1017,21977,10046,2010-04-08 12:45:00
1,968,12786,17142,2010-05-08 15:35:00
3,1520,1380009311,15174,2010-05-08 16:15:00
2,1151,21217,12947,2010-03-08 16:45:00
3,498,1380004235,16748,2010-02-08 10:45:00
4,734,13342,12617,2010-05-08 17:05:00
1,359,12786,20024,2010-05-08 11:55:00
1,901,15560,10789,2010-02-08 13:25:00
6,939,20273,14610,2010-03-08 00:20:00
1,298,14443,20273,2010-02-08 17:05:00
2,738,13179,11863,2010-05-08 21:20:00
1,948,1380026241,1380032445,2010-03-08 16:15:00
1,370,1380009311,1380009311,2010-02-08 16:10:00
1,366,13035,14332,2010-04-08 19:20:00
1,845,15170,18489,2010-05-08 17:45:00
2,909,21923,18184,2010-05-08 19:05:00
1,959,18916,11836,2010-02-08 00:45:00
4,186,17165,18484,2010-03-08 00:00:00
1,667,17668,16278,2010-03-08 12:15:00
3,1751,1380034898,12648,2010-04-08 11:30:00
1,2012,11387,12713,2010-04-08 09:40:00
1,916,15170,19470,2010-03-08 22:10:00
1,184,15292,20651,2010-04-08 09:10:00
2,365,14443,11309,2010-03-08 00:00:00
2,185,14651,16642,2010-05-08 14:40:00
1,321,1380029334,1380029334,2010-04-08 00:30:00
1,550,17848,12768,2010-02-08 13:35:00
1,214,13357,13357,2010-03-08 23:35:00
1,1351,11821,14792,2010-05-08 07:05:00
1,681,14578,11452,2010-03-08 21:00:00
1,369,18924,17408,2010-05-08 15:50:00
1,731,21238,10655,2010-04-08 13:25:00
1,1444,1380035951,10486,2010-03-08 20:15:00
2,1088,17679,17999,2010-05-08 20:00:00
1,544,10591,13325,2010-02-08 17:30:00
4,801,10982,16885,2010-04-08 04:55:00
1,182,1380012824,21054,2010-05-08 21:10:00
5,1451,15220,13937,2010-03-08 21:25:00
1,909,21462,18443,2010-03-08 14:40:00
1,1745,21656,14720,2010-05-08 21:30:00
3,971,1380012824,13095,2010-05-08 18:40:00
1,449,15285,13741,2010-03-08 12:45:00
18,549,1380009311,1380009263,2010-05-08 18:20:00
1,554,21743,17165,2010-03-08 13:45:00
2,286,17891,18733,2010-05-08 18:40:00
1,182,17679,13543,2010-05-08 23:50:00
1,946,15700,21214,2010-04-08 23:35:00
3,463,16741,17671,2010-04-08 13:00:00
1,181,19650,11284,2010-03-08 19:40:00
2,1237,15220,12432,2010-05-08 19:50:00
2,370,21540,12135,2010-02-08 16:05:00
2,365,13854,16295,2010-02-08 20:55:00
1,366,17365,15626,2010-05-08 14:55:00
6,179,14443,11161,2010-05-08 01:35:00
15,597,1380009311,16748,2010-02-08 12:35:00
1,813,1380034174,12484,2010-05-08 18:15:00
1,492,11529,16421,2010-03-08 23:00:00
1,292,12320,20585,2010-05-08 01:10:00
1,296,15292,11251,2010-04-08 21:35:00
1,315,17706,16648,2010-02-08 12:50:00
1,531,15292,13012,2010-02-08 10:35:00
1,744,19749,20531,2010-05-08 11:05:00
1,394,13926,10675,2010-03-08 18:00:00
1,365,13980,12853,2010-04-08 17:35:00
1,942,21217,20454,2010-02-08 01:55:00
8,1089,1380034898,15245,2010-02-08 18:25:00
2,647,14215,10543,2010-02-08 23:05:00
2,407,14386,12557,2010-03-08 22:45:00
1,363,17408,12041,2010-04-08 13:25:00
2,371,11821,18489,2010-05-08 11:05:00
1,777,1380032142,13020,2010-04-08 22:00:00
1,2556,18558,12300,2010-03-08 00:05:00
3,544,14932,16331,2010-04-08 01:50:00
3,457,1380009311,12864,2010-03-08 13:50:00
1,881,21242,17752,2010-03-08 06:55:00
2,455,21740,15688,2010-05-08 00:35:00
3,184,14409,21303,2010-05-08 14:30:00
1,1283,21238,21238,2010-04-08 11:10:00
1,272,13128,12853,2010-02-08 23:20:00
1,1126,13854,13426,2010-05-08 20:40:00
3,365,17106,19594,2010-04-08 22:45:00
1,731,12308,14665,2010-03-08 12:35:00
1,1239,13854,11031,2010-03-08 19:05:00
3,743,16741,13700,2010-02-08 16:25:00
2,804,17165,12649,2010-02-08 17:35:00
1,897,21166,19780,2010-05-08 18:00:00
2,180,13128,12159,2010-05-08 04:20:00
4,765,1380009311,12649,2010-05-08 01:00:00
2,365,21923,17568,2010-05-08 13:00:00
1,185,12342,18033,2010-05-08 18:40:00
1,180,20280,20256,2010-03-08 16:55:00
3,362,15170,11784,2010-03-08 12:00:00
2,878,15170,18344,2010-03-08 19:15:00
1,181,13286,18333,2010-02-08 12:40:00
1,901,20481,12649,2010-02-08 13:05:00
1,293,12308,15185,2010-04-08 20:20:00
1,963,12786,13937,2010-04-08 12:40:00
2,753,21242,17392,2010-02-08 16:00:00
1,501,21515,12648,2010-05-08 15:25:00
1,362,19348,11161,2010-03-08 19:25:00
2,1052,11821,10914,2010-05-08 07:50:00
1,361,20235,17282,2010-05-08 01:00:00
2,364,14515,13727,2010-05-08 14:55:00
2,251,15152,13687,2010-04-08 20:25:00
1,541,13247,11309,2010-05-08 11:55:00
5,1442,1380009311,17687,2010-02-08 20:55:00
2,564,10026,17083,2010-05-08 19:35:00
1,1219,19327,11295,2010-02-08 20:05:00
1,1060,14932,19926,2010-05-08 11:25:00
3,1030,14332,10655,2010-03-08 19:15:00
4,1090,1380009311,12649,2010-03-08 16:25:00
1,910,16844,13094,2010-04-08 20:00:00
2,672,13926,18862,2010-03-08 20:35:00
1,1326,1380016932,17250,2010-05-08 02:40:00
2,1862,1380016932,13316,2010-02-08 11:30:00
1,1773,10558,18290,2010-02-08 07:20:00
1,540,19647,13144,2010-05-08 15:35:00
2,974,14231,13700,2010-02-08 20:15:00
1,187,14170,19472,2010-05-08 11:25:00
1,610,14116,17201,2010-02-08 20:35:00
1,438,15560,20496,2010-04-08 19:30:00
2,864,21217,12762,2010-03-08 12:55:00
6,1019,10813,20586,2010-03-08 16:10:00
1,1045,14236,19312,2010-04-08 11:05:00
1,184,21645,17283,2010-03-08 16:50:00
1,736,16169,10500,2010-03-08 18:55:00
1,1185,1380032142,14336,2010-05-08 21:40:00
1,364,12930,1380033040,2010-02-08 18:45:00
1,641,19355,20533,2010-05-08 12:30:00
1,556,13394,14348,2010-05-08 08:20:00
1,383,12041,13095,2010-03-08 17:20:00
1,828,21540,11824,2010-04-08 07:05:00
1,417,1380022404,10914,2010-05-08 17:30:00
6,1080,21238,16741,2010-02-08 12:05:00
6,1485,21242,17912,2010-03-08 22:00:00
1,635,17776,18090,2010-05-08 00:20:00
2,604,1380013903,15489,2010-04-08 22:25:00
1,1307,14019,13739,2010-02-08 20:25:00
4,806,21515,17687,2010-04-08 13:00:00
1,183,13328,15960,2010-04-08 17:00:00
1,719,21238,21238,2010-03-08 15:50:00
4,1204,12366,11251,2010-04-08 22:50:00
7,609,1380009311,17870,2010-04-08 16:55:00
13,556.1538461538,21238,21238,2010-04-08 01:45:00
1,472,11821,21109,2010-05-08 23:25:00
1,382,1380029334,1380029334,2010-02-08 12:30:00
2,738,1380003568,12918,2010-02-08 10:50:00
2,464,18007,19472,2010-04-08 09:30:00
1,1060,16169,20481,2010-05-08 17:10:00
1,939,13873,19011,2010-04-08 11:30:00
4,902,21740,21740,2010-05-08 07:35:00
1,537,20273,13980,2010-05-08 19:40:00
1,183,13316,15691,2010-03-08 03:40:00
1,184,13302,10618,2010-04-08 14:10:00
1,962,15626,16912,2010-05-08 23:40:00
1,408,15170,18346,2010-04-08 16:10:00
1,545,17346,15194,2010-05-08 20:50:00
1,721,15170,18916,2010-05-08 17:20:00
2,737,18924,13935,2010-02-08 14:25:00
1,672,12727,15901,2010-03-08 19:10:00
1,729,1380029334,1380029334,2010-05-08 15:10:00
1,547,10577,20496,2010-05-08 00:00:00
2,277,1380034970,15961,2010-03-08 07:20:00
4,1079,21977,19135,2010-04-08 15:15:00
2,498,12869,19502,2010-02-08 11:50:00
4,553,12366,19286,2010-02-08 16:50:00
1,1154,12320,17674,2010-02-08 09:20:00
6,607,14443,18801,2010-03-08 11:15:00
1,1103,21221,20531,2010-03-08 18:05:00
1,1088,1380010197,15185,2010-03-08 14:45:00
2,346,21693,16748,2010-04-08 16:10:00
2,1309,19964,17605,2010-03-08 19:20:00
1,882,1380030458,21214,2010-02-08 07:00:00
1,800,20154,16733,2010-05-08 13:00:00
1,1779,15170,11132,2010-05-08 19:05:00
1,958,12735,21542,2010-04-08 14:25:00
2,901,20273,12157,2010-03-08 19:00:00
1,969,13901,18796,2010-03-08 00:50:00
1,976,1380013903,11251,2010-03-08 18:40:00
1,184,21238,21238,2010-03-08 11:15:00
1,730,14443,18848,2010-03-08 02:50:00
1,361,13224,11748,2010-02-08 09:40:00
3,608,1380012824,15489,2010-03-08 15:50:00
1,1091,14307,11417,2010-03-08 21:50:00
5,888,21238,20530,2010-03-08 21:30:00
2,1188,1380027709,12768,2010-02-08 19:35:00
1,1229,20273,17200,2010-02-08 23:35:00
3,722,17324,13337,2010-04-08 07:20:00
2,543,14443,11591,2010-04-08 20:55:00
4,547,1380009311,1380009263,2010-02-08 18:20:00
4,4079,15275,17472,2010-02-08 13:20:00
4,360,14443,11779,2010-05-08 19:25:00
1,1482,21238,21238,2010-02-08 11:45:00
9,181,1380009311,1380009311,2010-05-08 00:55:00
1,1075,21217,10914,2010-05-08 15:50:00
1,362,14970,11748,2010-02-08 09:35:00
4,1451,14932,11251,2010-03-08 13:40:00
2,372,1380029955,11562,2010-03-08 19:35:00
2,724,1380009311,16036,2010-04-08 13:25:00
1,363,10591,14276,2010-04-08 15:40:00
4,1066,15170,11863,2010-04-08 12:25:00
2,543,14116,14443,2010-02-08 13:30:00
1,364,10058,16295,2010-02-08 13:15:00
2,843,14386,10205,2010-03-08 21:00:00
5,361,1380009311,16421,2010-02-08 03:35:00
1,330,1380019054,10580,2010-05-08 11:05:00
1,690,20273,10675,2010-03-08 21:30:00
1,185,1380010548,12432,2010-03-08 15:00:00
1,2008,1380009311,1380009311,2010-02-08 22:00:00
2,890,21515,21222,2010-05-08 13:40:00
3,887,20545,1380009311,2010-04-08 05:05:00
1,836,13926,12727,2010-03-08 17:05:00
1,1172,11420,18489,2010-05-08 23:15:00
1,964,1380034174,15834,2010-05-08 17:40:00
1,759,17346,18848,2010-02-08 20:25:00
2,540,13926,11295,2010-02-08 12:30:00
1,179,1380003891,12799,2010-03-08 17:10:00
1,364,12830,14651,2010-04-08 10:00:00
1,560,13854,16186,2010-02-08 20:35:00
1,359,10813,13069,2010-03-08 06:55:00
1,723,10632,16751,2010-03-08 08:05:00
4,1083,14932,17151,2010-05-08 18:05:00
2,1048,19334,11824,2010-03-08 15:30:00
1,729,1380009311,11161,2010-03-08 17:25:00
1,653,13835,12308,2010-03-08 19:50:00
5,913,1380009311,14139,2010-05-08 17:45:00
1,1862,12892,19472,2010-05-08 13:30:00
1,543,12574,18484,2010-03-08 11:10:00
3,365,1380015589,15489,2010-04-08 13:10:00
1,230,18053,12896,2010-02-08 10:10:00
4,361,14443,13457,2010-02-08 20:00:00
2,182,15170,12649,2010-05-08 16:40:00
1,628,21242,15049,2010-03-08 00:30:00
2,180,13854,19194,2010-04-08 08:00:00
1,542,17679,13968,2010-05-08 20:40:00
4,302,16741,14939,2010-04-08 11:20:00
5,1087,16169,20566,2010-03-08 14:15:00
1,902,20627,13173,2010-03-08 12:45:00
1,1061,13393,20848,2010-04-08 04:50:00
1,1220,1380040905,16912,2010-05-08 13:10:00
2,245,15170,20288,2010-04-08 21:20:00
1,542,1380033349,11821,2010-05-08 12:05:00
4,890,16278,16958,2010-03-08 23:20:00
1,975,14352,17949,2010-04-08 17:05:00
1,1084,21407,15984,2010-04-08 06:45:00
2,1583,17106,10552,2010-05-08 12:00:00
4,1085,21238,21238,2010-03-08 16:10:00
1,701,16741,19128,2010-03-08 18:05:00
1,184,17122,20273,2010-04-08 14:10:00
1,275,12231,20381,2010-05-08 01:00:00
2,361,15220,19749,2010-02-08 21:05:00
1,854,21578,17101,2010-03-08 17:20:00
5,1178,14443,10175,2010-03-08 02:40:00
2,1250,17200,10580,2010-05-08 21:45:00
1,1016,15582,19108,2010-02-08 23:25:00
1,545,21540,12448,2010-02-08 16:30:00
1,361,11283,18061,2010-03-08 15:30:00
1,544,15170,14543,2010-04-08 16:35:00
3,544,21302,10302,2010-04-08 17:50:00
1,727,21636,14109,2010-03-08 08:20:00
1,756,21242,13688,2010-03-08 15:20:00
1,1449,22123,18916,2010-04-08 17:35:00
1,1060,17047,14554,2010-02-08 15:55:00
5,366,20273,17380,2010-05-08 20:45:00
2,361,17104,15333,2010-02-08 21:35:00
1,360,19695,16748,2010-03-08 16:45:00
1,544,20365,17138,2010-03-08 13:45:00
1,253,1380033247,10938,2010-03-08 11:55:00
1,904,14687,16278,2010-04-08 15:40:00
18,1063,21221,20481,2010-04-08 17:45:00
2,360,19964,15984,2010-03-08 20:35:00
1,542,14039,13095,2010-04-08 14:30:00
2,1598,1380006408,13741,2010-03-08 08:25:00
1,363,12049,12768,2010-03-08 08:50:00
3,882,16741,1380009311,2010-02-08 14:20:00
2,622,21238,12648,2010-05-08 20:30:00
1,359,12308,18648,2010-03-08 00:10:00
1,542,20503,20503,2010-03-08 13:05:00
1,330,19887,19695,2010-04-08 20:25:00
1,259,1380002533,12244,2010-05-08 21:05:00
1,728,21645,11808,2010-04-08 14:00:00
1,182,12788,11331,2010-04-08 15:10:00
1,1081,17679,20585,2010-04-08 08:20:00
1,1350,21977,13671,2010-04-08 09:15:00
2,544,1380006819,13639,2010-05-08 12:40:00
3,542,21977,10467,2010-03-08 22:15:00
1,1443,17537,1380029334,2010-04-08 17:20:00
2,377,1380012027,18350,2010-02-08 17:55:00
3,826,15170,19502,2010-05-08 20:15:00
1,359,13651,10543,2010-03-08 09:25:00
1,925,12892,11836,2010-04-08 13:50:00
4,363,17537,19472,2010-02-08 17:25:00
9,1151,1380009311,18385,2010-04-08 02:00:00
1,886,12049,17450,2010-04-08 17:45:00
1,382,12366,17189,2010-03-08 00:20:00
1,714,1380004685,13098,2010-02-08 09:45:00
1,861,21977,13583,2010-02-08 10:05:00
1,356,17706,19798,2010-05-08 14:05:00
2,1205,22123,17223,2010-05-08 13:15:00
2,985,21217,12414,2010-04-08 23:30:00
1,613,14012,12896,2010-05-08 15:30:00
1,1037,19135,10389,2010-04-08 11:05:00
1,364,17165,19356,2010-05-08 17:15:00
1,214,17679,17847,2010-02-08 13:50:00
1,1059,11911,15842,2010-04-08 19:15:00
5,358,14932,14617,2010-04-08 01:00:00
1,1630,10493,14134,2010-02-08 08:45:00
1,540,21462,13362,2010-04-08 12:20:00
1,848,21923,13035,2010-04-08 15:20:00
12,183,14443,12133,2010-03-08 19:05:00
1,184,10813,13854,2010-03-08 19:55:00
7,1004,20067,1380009311,2010-02-08 10:00:00
1,360,11884,16036,2010-02-08 10:30:00
1,690,1380012705,16036,2010-02-08 23:35:00
1,917,1380034174,12832,2010-02-08 11:00:00
2,187,14443,18365,2010-04-08 19:05:00
100,1263,12728,12728,2010-04-08 22:15:00
2,731,20273,17450,2010-02-08 11:55:00
3,911,16741,13937,2010-03-08 10:40:00
1,362,21180,12299,2010-04-08 13:25:00
4,894,15560,11251,2010-03-08 14:20:00
2,505,12366,10655,2010-02-08 01:05:00
1,1017,1380009311,10509,2010-05-08 20:45:00
2,933,16648,15176,2010-05-08 19:35:00
1,1383,20273,11104,2010-05-08 23:15:00
2,862,14932,11452,2010-03-08 23:25:00
1,2353,19964,11397,2010-02-08 17:40:00
2,1617,20273,13739,2010-02-08 15:10:00
3,1081,17106,13173,2010-04-08 21:35:00
2,362,12249,16295,2010-02-08 13:25:00
1,317,18848,17450,2010-04-08 23:00:00
2,186,17122,10670,2010-03-08 11:55:00
1,364,16826,10687,2010-02-08 17:25:00
2,771,1380034174,16748,2010-03-08 09:35:00
1,1246,21238,13802,2010-04-08 16:45:00
3,882,1380009311,18344,2010-03-08 01:25:00
3,1337,14443,15131,2010-04-08 22:55:00
1,185,14170,12896,2010-02-08 18:25:00
1,695,15220,14988,2010-03-08 20:30:00
1,439,21305,20403,2010-03-08 19:45:00
1,1177,21221,13302,2010-02-08 10:05:00
2,548,13179,17556,2010-04-08 22:15:00
1,353,14651,12896,2010-05-08 15:50:00
9,1261,15489,15489,2010-04-08 12:35:00
2,912,14475,18862,2010-02-08 18:25:00
2,1235,12308,10564,2010-04-08 10:05:00
1,1357,16775,17638,2010-05-08 20:45:00
1,186,10023,14139,2010-02-08 08:40:00
2,723,17147,13669,2010-03-08 17:35:00
4,541,21515,12649,2010-02-08 13:15:00
1,179,1380013930,15925,2010-04-08 13:15:00
1,545,16295,12127,2010-04-08 01:05:00
1,1191,13854,18866,2010-02-08 10:45:00
2,291,16169,14501,2010-03-08 13:25:00
2,1195,1380032452,21685,2010-05-08 09:30:00
1,543,18344,13541,2010-03-08 02:10:00
1,397,20759,11836,2010-02-08 12:05:00
2,1081,16586,19472,2010-02-08 10:50:00
1,360,12640,17729,2010-03-08 03:25:00
1,182,10288,10288,2010-04-08 06:20:00
1,552,12249,13965,2010-05-08 18:15:00
1,544,20481,11161,2010-03-08 20:55:00
1,181,15220,14139,2010-05-08 20:35:00
